trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
108,0,108,0,161.23969419999048,,161.20544529997278,5,161.23969419999048,161.23969419999048,0.025643400033004582,162.3983367999317,[-0.3861111111111111],[0.30462962962962964],[1],[0],[0],[1.1679362000431865],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
109,0,109,0,162.46951419999823,,162.4058610999491,10,162.46951419999823,162.46951419999823,0.04724350001197308,163.7779726999579,[-0.30833333333333335],[-0.425],[1],[0],[0],[1.3256118000717834],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
110,0,110,0,163.82006960001308,,163.78508970001712,5,163.82006960001308,163.82006960001308,0.024140599998645484,165.09793869999703,[-0.3712962962962963],[0.32222222222222224],[1],[0],[0],[1.289461400010623],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
111,0,111,0,165.16155740001705,,165.10539619997144,10,165.16155740001705,165.16155740001705,0.041691599995829165,167.41933289996814,[0.43425925925925923],[0.024074074074074074],[1],[0],[0],[2.273133000009693],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
112,0,112,0,167.4750584999565,,167.42638039996382,10,167.4750584999565,167.4750584999565,0.033064600080251694,168.54854720004369,[0.21851851851851853],[0.2101851851851852],[1],[0],[0],[1.0897984999464825],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
113,0,113,0,168.61310339998454,,168.55563179997262,10,168.61310339998454,168.61310339998454,0.04221699992194772,171.3320534999948,[-0.31574074074074077],[-0.18055555555555555],[1],[0],[0],[2.7353023999603465],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
114,0,114,0,171.36138979997486,,171.33576669998,5,171.36138979997486,171.36138979997486,0.01565050007775426,173.51386860001367,[0.3925925925925926],[-0.4648148148148148],[1],[0],[0],[2.1625683000311255],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
115,0,115,0,173.54794159997255,,173.51960570004303,5,173.54794159997255,173.54794159997255,0.018271999899297953,175.06393079995178,[0.1537037037037037],[-0.028703703703703703],[1],[0],[0],[1.526465700007975],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
116,0,116,0,175.10273199994117,,175.07126779993996,5,175.10273199994117,175.10273199994117,0.022618600050918758,176.36405189998914,[0.19166666666666668],[-0.13518518518518519],[1],[0],[0],[1.2708813999779522],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
117,0,117,0,176.43577340000775,,176.3717547999695,10,176.43577340000775,176.43577340000775,0.049071500077843666,177.9640306000365,[-0.3138888888888889],[0.20462962962962963],[1],[0],[0],[1.5441835999954492],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
118,0,118,0,177.99769560003188,,177.9692011999432,5,177.99769560003188,177.99769560003188,0.01780920010060072,179.33103250002023,[0.4564814814814815],[0.18518518518518517],[1],[0],[0],[1.3443254000740126],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
119,0,119,0,179.39177129999734,,179.3383398000151,10,179.39177129999734,179.39177129999734,0.03595900000073016,181.28130929998588,[-0.38796296296296295],[-0.3416666666666667],[1],[0],[0],[1.907927899970673],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
120,0,120,0,181.3488296000287,,181.2884876000462,10,181.3488296000287,181.3488296000287,0.04078089992981404,182.6964896999998,[0.18333333333333332],[0.22037037037037038],[1],[0],[0],[1.3681732999393716],[],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
121,0,121,0,182.74435129994527,,182.70022300002165,10,182.74435129994527,182.74435129994527,0.027856100001372397,183.84503550000954,[-0.44907407407407407],[-0.03333333333333333],[1],[0],[0],[1.1172611999791116],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
122,0,122,0,183.90563509997446,,183.85143839998636,10,183.90563509997446,183.90563509997446,0.03508429997600615,185.3886296999408,[0.062037037037037036],[0.3648148148148148],[1],[0],[0],[1.5029625999741256],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
123,0,123,0,185.45312099996954,,185.39550079999026,10,185.45312099996954,185.45312099996954,0.04342140001244843,187.08011370000895,[0.1287037037037037],[-0.42962962962962964],[1],[0],[0],[1.641863500000909],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
124,0,124,0,187.14205250004306,,187.0873534999555,10,187.14205250004306,187.14205250004306,0.038574400008656085,187.81929849996231,[0.03888888888888889],[-0.20185185185185187],[1],[0],[0],[0.6943007999798283],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
125,0,125,0,187.9138687000377,,187.82632150000427,10,187.9138687000377,187.9138687000377,0.05943350004963577,188.93085619993508,[0.14537037037037037],[0.3351851851851852],[1],[0],[0],[1.0459855999797583],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
126,0,126,0,188.96312169998419,,188.9365196999861,5,188.96312169998419,188.96312169998419,0.01722799998242408,189.78042309999,[0.38055555555555554],[0.38796296296296295],[1],[0],[0],[0.8270918999332935],[],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
127,0,127,0,189.82417509995867,,189.78742309997324,5,189.82417509995867,189.82417509995867,0.02731649996712804,190.71810589998495,[0.25277777777777777],[-0.06851851851851852],[1],[0],[0],[0.9043040999677032],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
128,0,128,0,190.7830030999612,,190.7252329000039,10,190.7830030999612,190.7830030999612,0.04200639994814992,192.03325630002655,[0.016666666666666666],[0.2462962962962963],[1],[0],[0],[1.2667259000008926],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
129,0,129,0,192.08420289994683,,192.04036069998983,5,192.08420289994683,192.08420289994683,0.03260379994753748,192.8311952999793,[0.025925925925925925],[-0.018518518518518517],[1],[0],[0],[0.7590529000153765],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
130,0,130,0,192.88768030004576,,192.83842869999353,5,192.88768030004576,192.88768030004576,0.0330365999834612,193.8307541999966,[0.21296296296296297],[0.40555555555555556],[1],[0],[0],[0.9602100000483915],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
131,0,131,0,193.88551009993535,,193.83822020003572,5,193.88551009993535,193.88551009993535,0.032628700020723045,194.99638619995676,[-0.24537037037037038],[-0.06296296296296296],[1],[0],[0],[1.1264933999627829],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
132,0,132,0,195.05217409995385,,195.00293560000136,5,195.05217409995385,195.05217409995385,0.03212390001863241,196.213055399945,[0.1388888888888889],[0.4861111111111111],[1],[0],[0],[1.1788068999303505],[],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
133,0,133,0,196.28402809996624,,196.22048899997026,10,196.28402809996624,196.28402809996624,0.04899969999678433,198.32264449994545,[0.32222222222222224],[-0.12129629629629629],[1],[0],[0],[2.0539770999457687],[],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
134,0,134,0,198.39325059996918,,198.32999959995504,10,198.39325059996918,198.39325059996918,0.04782960005104542,199.63944950001314,[-0.026851851851851852],[0.3277777777777778],[1],[0],[0],[1.26241059997119],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
135,0,135,0,199.68870109994896,,199.64661429997068,5,199.68870109994896,199.68870109994896,0.03085420001298189,200.81282849994022,[0.22314814814814815],[-0.3388888888888889],[1],[0],[0],[1.1362261000322178],[],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
136,0,136,0,200.86124230001587,,200.82069740002044,5,200.86124230001587,200.86124230001587,0.029113200027495623,202.14677170000505,[0.5138888888888888],[0.44351851851851853],[1],[0],[0],[1.2976574000203982],[],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
137,0,137,0,202.18861760001164,,202.1542246999452,5,202.18861760001164,202.18861760001164,0.025355299934744835,203.2457767999731,[0.3175925925925926],[-0.18425925925925926],[1],[0],[0],[1.0672497999621555],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
138,0,138,0,203.31380150001496,,203.2534439000301,10,203.31380150001496,203.31380150001496,0.04654960008338094,204.47880779998377,[-0.19722222222222222],[0.1814814814814815],[1],[0],[0],[1.1801336999051273],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
139,0,139,0,204.5094289999688,,204.4832172000315,5,204.5094289999688,204.5094289999688,0.015564500004984438,205.39665370003786,[-0.1962962962962963],[-0.362962962962963],[1],[0],[0],[0.8979754999745637],[],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
140,0,140,0,205.43810919998214,,205.4043045999715,5,205.43810919998214,205.43810919998214,0.025506500038318336,206.22873910004273,[0.017592592592592594],[-0.32222222222222224],[1],[0],[0],[0.8000164000550285],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
141,0,141,0,206.26163990003988,,206.2343881999841,5,206.26163990003988,206.26163990003988,0.017975899972952902,208.34650590003002,[-0.25277777777777777],[0.21666666666666667],[1],[0],[0],[2.094247000059113],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
142,0,142,0,208.4158405000344,,208.353811900015,10,208.4158405000344,208.4158405000344,0.04701849992852658,209.07977820001543,[-0.001851851851851852],[0.1685185185185185],[1],[0],[0],[0.6797225000336766],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
143,0,143,0,209.15795389993582,,209.0874218000099,10,209.15795389993582,209.15795389993582,0.053805400035344064,209.76740200002678,[-0.027777777777777776],[0.11574074074074074],[1],[0],[0],[0.6271762000396848],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
144,0,144,0,209.81927410000935,,209.77272709994577,10,209.81927410000935,209.81927410000935,0.030890700058080256,211.3861625000136,[-0.4111111111111111],[0.009259259259259259],[1],[0],[0],[1.5831449000397697],[],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
145,0,145,0,211.4144135999959,,211.38994110003114,5,211.4144135999959,211.4144135999959,0.014749999972991645,212.02899100002833,[-0.17314814814814813],[0.003703703703703704],[1],[0],[0],[0.6244174999883398],[],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
146,0,146,0,212.0766199999489,,212.03649039997254,5,212.0766199999489,212.0766199999489,0.02939969999715686,213.04564160003792,[-0.3768518518518518],[-0.05092592592592592],[1],[0],[0],[0.9806096999673173],[],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
147,0,147,0,213.0823085999582,,213.05280339997262,5,213.0823085999582,213.0823085999582,0.020006799953989685,214.09589759993833,[-0.30185185185185187],[0.26296296296296295],[1],[0],[0],[1.02360920002684],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
148,0,148,0,214.16238590003923,,214.10334229993168,10,214.16238590003923,214.16238590003923,0.043733500060625374,216.45248760003597,[0.18981481481481483],[0.07777777777777778],[1],[0],[0],[2.3064171998994425],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
149,0,149,0,216.4807033999823,,216.45663439994678,5,216.4807033999823,216.4807033999823,0.015457200002856553,217.66308279999066,[0.3861111111111111],[0.1425925925925926],[1],[0],[0],[1.1910323000047356],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
150,0,150,0,217.70942490000743,,217.6704564000247,5,217.70942490000743,217.70942490000743,0.029333899961784482,218.91269030002877,[-0.40185185185185185],[0.1527777777777778],[1],[0],[0],[1.213721999898553],[],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
151,0,151,0,219.02125290001277,,218.92010330001358,10,219.02125290001277,219.02125290001277,0.07287310005631298,220.52673149993643,[-0.09351851851851851],[-0.39537037037037037],[1],[0],[0],[1.534730299958028],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
152,0,152,0,220.57692200003657,,220.5322587999981,5,220.57692200003657,220.57692200003657,0.027421200065873563,222.27831600001082,[-0.17314814814814813],[0.19814814814814816],[1],[0],[0],[1.7190303000388667],[],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
153,0,153,0,222.34122359997127,,222.28516890003812,5,222.34122359997127,222.34122359997127,0.04069709999021143,223.3452254999429,[0.05925925925925926],[0.39814814814814814],[1],[0],[0],[1.0200437000021338],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
154,0,154,0,223.3978030999424,,223.3513082000427,10,223.3978030999424,223.3978030999424,0.03116679994855076,224.98337130004074,[0.04722222222222222],[-0.48055555555555557],[1],[0],[0],[1.601643200032413],[],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
155,0,155,0,225.03523239993956,,224.98886020004284,5,225.03523239993956,225.03523239993956,0.03156059992033988,225.7805520000402,[0.005555555555555556],[-0.35648148148148145],[1],[0],[0],[0.760754199931398],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
156,0,156,0,225.86889969999902,,225.78805780003313,10,225.86889969999902,225.86889969999902,0.05422980000730604,226.87195279996376,[-0.27314814814814814],[0.05925925925925926],[1],[0],[0],[1.0305948000168428],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
157,0,157,0,226.916101800045,,226.87924269994255,5,226.916101800045,226.916101800045,0.02721890003886074,227.64605860004667,[-0.3111111111111111],[0.1],[1],[0],[0],[0.740349700092338],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
158,0,158,0,227.7444356000051,,227.65369009994902,10,227.7444356000051,227.7444356000051,0.06286799989175051,228.87006800004747,[0.018518518518518517],[-0.42407407407407405],[1],[0],[0],[1.1545149000594392],[],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
159,0,159,0,228.9462941000238,,228.87741640000604,10,228.9462941000238,228.9462941000238,0.04814569989684969,229.91017389995977,[0.06296296296296296],[0.41388888888888886],[1],[0],[0],[0.9854429999832064],[],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
160,0,160,0,229.96822050004266,,229.91716219997033,10,229.96822050004266,229.96822050004266,0.03744719992391765,230.56100939994212,[0.07685185185185185],[0.14907407407407408],[1],[0],[0],[0.6073696999810636],[],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
161,0,161,0,230.59059179993346,,230.56528899993282,5,230.59059179993346,230.59059179993346,0.015722400043159723,231.34566240001004,[0.030555555555555555],[-0.1],[1],[0],[0],[0.7644131999695674],[],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
162,0,162,0,231.39656779996585,,231.35309089999646,5,231.39656779996585,231.39656779996585,0.03182489995379001,232.51124879997224,[-0.07222222222222222],[0.2851851851851852],[1],[0],[0],[1.1272007999941707],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
163,0,163,0,232.5603927000193,,232.51863850001246,5,232.5603927000193,232.5603927000193,0.02831090008839965,233.5444866999751,[0.3037037037037037],[0.38055555555555554],[1],[0],[0],[0.9983661998994648],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
164,0,164,0,233.60830480000004,,233.55197130003944,10,233.60830480000004,233.60830480000004,0.040719299926422536,234.82726829999592,[-0.020370370370370372],[0.1259259259259259],[1],[0],[0],[1.2357748999493197],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
165,0,165,0,234.8977313999785,,234.8322327999631,10,234.8977313999785,234.8977313999785,0.04897250002250075,236.88749460002873,[-0.487962962962963],[-0.325],[1],[0],[0],[2.0068895000731573],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
166,0,166,0,236.91751279996242,,236.89229570003226,5,236.91751279996242,236.91751279996242,0.016074599931016564,238.0276452000253,[0.2796296296296296],[0.20925925925925926],[1],[0],[0],[1.1196262000594288],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
167,0,167,0,238.0647509000264,,238.0347934999736,5,238.0647509000264,238.0647509000264,0.020553200040012598,238.9787168999901,[0.25092592592592594],[0.006481481481481481],[1],[0],[0],[0.9240443999879062],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
168,0,168,0,239.0455661000451,,238.98628199996892,10,239.0455661000451,239.0455661000451,0.04358010005671531,240.12545699998736,[-0.32407407407407407],[0.10277777777777777],[1],[0],[0],[1.0964621999301016],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
169,0,169,0,240.20464489993174,,240.1304391999729,10,240.20464489993174,240.20464489993174,0.05013730004429817,241.6074198000133,[0.2796296296296296],[-0.1287037037037037],[1],[0],[0],[1.4274856999982148],[],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
170,0,170,0,241.653344499995,,241.6118439999409,10,241.653344499995,241.653344499995,0.027127100038342178,242.74416380003095,[-0.1398148148148148],[-0.1925925925925926],[1],[0],[0],[1.1056322999065742],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
171,0,171,0,242.77353330003098,,242.7482548999833,5,242.77353330003098,242.77353330003098,0.015252500073984265,243.8108112999471,[0.05185185185185185],[-0.33240740740740743],[1],[0],[0],[1.047564100008458],[],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
172,0,172,0,243.86772690003272,,243.8176020999672,10,243.86772690003272,243.86772690003272,0.033625599928200245,245.5945367999375,[0.2101851851851852],[-0.49907407407407406],[1],[0],[0],[1.744087600032799],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
173,0,173,0,245.64383740001358,,245.6015822000336,5,245.64383740001358,245.64383740001358,0.030759099987335503,246.98153740004636,[-0.22037037037037038],[-0.3453703703703704],[1],[0],[0],[1.3499911000253633],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
174,0,174,0,247.03135239996482,,246.98907030001283,5,247.03135239996482,247.03135239996482,0.03139699995517731,248.71174199995585,[-0.5037037037037037],[-0.3037037037037037],[1],[0],[0],[1.6920361000811681],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
175,0,175,0,248.77980210003443,,248.71957710001152,10,248.77980210003443,248.77980210003443,0.04466280003543943,249.90594099997543,[0.4324074074074074],[-0.23981481481481481],[1],[0],[0],[1.143009899999015],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
176,0,176,0,249.95674279995728,,249.90984969993588,10,249.95674279995728,249.95674279995728,0.028952700085937977,251.2581733999541,[0.32314814814814813],[0.2462962962962963],[1],[0],[0],[1.319641500012949],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
177,0,177,0,251.28885080001783,,251.26260070002172,5,251.28885080001783,251.28885080001783,0.016608600039035082,252.84433869994245,[-0.20185185185185187],[0.18981481481481483],[1],[0],[0],[1.5652716000331566],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
178,0,178,0,252.89970639999956,,252.85193050000817,5,252.89970639999956,252.89970639999956,0.0332862000213936,254.1606930999551,[-0.09537037037037037],[-0.028703703703703703],[1],[0],[0],[1.276272000046447],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
179,0,179,0,254.20692989998497,,254.168388399994,5,254.20692989998497,254.20692989998497,0.029281700029969215,255.42812209995463,[-0.30462962962962964],[0.15648148148148147],[1],[0],[0],[1.2309125000610948],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
180,0,180,0,255.48187549994327,,255.43557940004393,5,255.48187549994327,255.48187549994327,0.03389610000886023,256.46115180000197,[-0.4601851851851852],[0.2972222222222222],[1],[0],[0],[0.9922381000360474],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
181,0,181,0,256.5556917999638,,256.46885359997395,10,256.5556917999638,256.5556917999638,0.060413400060497224,257.6980318999849,[-0.38425925925925924],[0.09444444444444444],[1],[0],[0],[1.1698147000279278],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
182,0,182,0,257.7391254999675,,257.7051480000373,5,257.7391254999675,257.7391254999675,0.025499299983493984,258.96212599996943,[-0.10092592592592593],[0.19814814814814816],[1],[0],[0],[1.2322540000313893],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
183,0,183,0,259.0078667999478,,258.96961299993563,5,259.0078667999478,259.0078667999478,0.02870770008303225,260.210672999965,[0.17777777777777778],[0.040740740740740744],[1],[0],[0],[1.2131181999575347],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
184,0,184,0,260.2586918999441,,260.21840679994784,5,260.2586918999441,260.2586918999441,0.030644499929621816,261.3776515999343,[0.4305555555555556],[-0.42962962962962964],[1],[0],[0],[1.1289610000094399],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
185,0,185,0,261.4676677000243,,261.3852103999816,10,261.4676677000243,261.4676677000243,0.05429749994073063,262.27580990002025,[0.3277777777777778],[0.14351851851851852],[1],[0],[0],[0.8376112999394536],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
186,0,186,0,262.32844980002847,,262.280012800009,10,262.32844980002847,262.32844980002847,0.03181590000167489,263.2344531000126,[0.07685185185185185],[0.31203703703703706],[1],[0],[0],[0.9230798000935465],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
187,0,187,0,263.2631126999622,,263.2376543999417,5,263.2631126999622,263.2631126999622,0.014883300056681037,264.17985109996516,[0.4074074074074074],[0.16018518518518518],[1],[0],[0],[0.9272545001003891],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
188,0,188,0,264.2544322999893,,264.1872160999337,10,264.2544322999893,264.2544322999893,0.04917050001677126,266.58247919997666,[0.5055555555555555],[0.5],[1],[0],[0],[2.3469610000029206],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
189,0,189,0,266.6094827000052,,266.58570890000556,5,266.6094827000052,266.6094827000052,0.01497299992479384,267.8439271999523,[-0.18703703703703703],[-0.4166666666666667],[1],[0],[0],[1.24314829998184],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
190,0,190,0,267.8984055999899,,267.85068809997756,10,267.8984055999899,267.8984055999899,0.03221560001838952,270.0486977000255,[-0.4388888888888889],[-0.15833333333333333],[1],[0],[0],[2.166418800014071],['target'],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
191,0,191,0,270.09788849996403,,270.0559160000412,5,270.09788849996403,270.09788849996403,0.029506899998523295,271.4097028999822,[0.09722222222222222],[0.44722222222222224],[1],[0],[0],[1.3251395999686792],[],518027,001,2024-10-10_19h49.07.379,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h49.18.265112 +0530,
