trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
83,0,83,0,143.4872902999632,,143.46205620002002,5,143.4872902999632,143.4872902999632,0.01704880001489073,144.79609269998036,[0.412962962962963],[0.26481481481481484],[1],[0],[0],[1.3173382999375463],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
84,0,84,0,144.84875360003207,,144.80395410000347,5,144.84875360003207,144.84875360003207,0.032668699976056814,146.87880229996517,[0.17037037037037037],[-0.23148148148148148],[1],[0],[0],[2.0432648001005873],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
85,0,85,0,146.9122117999941,,146.88539349997882,5,146.9122117999941,146.9122117999941,0.017912500072270632,148.36258479999378,[0.41388888888888886],[0.27685185185185185],[1],[0],[0],[1.460200099973008],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
86,0,86,0,148.4328498999821,,148.3703570999205,10,148.4328498999821,148.4328498999821,0.04745780001394451,149.97829859994818,[0.3037037037037037],[-0.1],[1],[0],[0],[1.5618124000029638],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
87,0,87,0,150.00947439996526,,149.98243109998293,5,150.00947439996526,150.00947439996526,0.015878699952736497,151.95142970001325,[-0.38796296296296295],[0.10648148148148148],[1],[0],[0],[1.9533050999743864],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
88,0,88,0,152.05112499999814,,151.9593334000092,10,152.05112499999814,152.05112499999814,0.06335449998732656,154.25337579997722,[0.42685185185185187],[-0.4027777777777778],[1],[0],[0],[2.2317701000720263],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
89,0,89,0,154.34846100001596,,154.2611122999806,10,154.34846100001596,154.34846100001596,0.06108410004526377,156.18089580000378,[-0.044444444444444446],[-0.08703703703703704],[1],[0],[0],[1.8597271000035107],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
90,0,90,0,156.2404641000321,,156.18851479992736,10,156.2404641000321,156.2404641000321,0.037947600008919835,158.05309289996512,[-0.37037037037037035],[0.3537037037037037],[1],[0],[0],[1.8278294000774622],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
91,0,91,0,158.08458080003038,,158.05636839999352,5,158.08458080003038,158.08458080003038,0.018144400091841817,159.7985025999369,[0.45925925925925926],[0.1574074074074074],[1],[0],[0],[1.723866599961184],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
92,0,92,0,159.84040460002143,,159.80589319998398,5,159.84040460002143,159.84040460002143,0.023047299939207733,161.51216899999417,[0.2712962962962963],[-0.05462962962962963],[1],[0],[0],[1.6842014000285417],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
93,0,93,0,161.58296399994288,,161.51961930003017,10,161.58296399994288,161.58296399994288,0.04928120004478842,163.09617769997567,[0.41759259259259257],[-0.3851851851851852],[1],[0],[0],[1.5280267000198364],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
94,0,94,0,163.1681602000026,,163.10342109994963,10,163.1681602000026,163.1681602000026,0.04944890004117042,165.61235279997345,[0.11481481481481481],[0.04351851851851852],[1],[0],[0],[2.4605035999557003],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
95,0,95,0,165.64094569999725,,165.61693349992856,5,165.64094569999725,165.64094569999725,0.015883899992331862,167.9612026999239,[-0.2759259259259259],[-0.4111111111111111],[1],[0],[0],[2.3289043001132086],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
96,0,96,0,167.99637509998865,,167.9680354000302,5,167.99637509998865,167.99637509998865,0.019079599995166063,170.02818889997434,[0.4287037037037037],[0.20462962962962963],[1],[0],[0],[2.041937500005588],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
97,0,97,0,170.06345369992778,,170.03533819993027,5,170.06345369992778,170.06345369992778,0.019081699894741178,171.94556130003184,[-0.3333333333333333],[-0.4305555555555556],[1],[0],[0],[1.8919095000019297],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
98,0,98,0,172.02839140000287,,171.9531916999258,10,172.02839140000287,172.02839140000287,0.04820409999229014,173.32154989999253,[-0.2953703703703704],[-0.16111111111111112],[1],[0],[0],[1.3209118999075145],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
99,0,99,0,173.36659280001186,,173.32926060003228,5,173.36659280001186,173.36659280001186,0.02765429997816682,174.9611102999188,[-0.3416666666666667],[0.34444444444444444],[1],[0],[0],[1.6051367999752983],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
100,0,100,0,175.012490299996,,174.96715839998797,10,175.012490299996,175.012490299996,0.030989200109615922,177.93532429996412,[0.4685185185185185],[0.24444444444444444],[1],[0],[0],[2.9377064000582322],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
101,0,101,0,177.9840347999707,,177.9406794999959,10,177.9840347999707,177.9840347999707,0.0286183999851346,180.71137929998804,[-0.03981481481481482],[-0.29814814814814816],[1],[0],[0],[2.74262799997814],[],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
102,0,102,0,180.76254729996435,,180.71699749992695,10,180.76254729996435,180.76254729996435,0.03001430002041161,183.15219669998623,[0.42592592592592593],[-0.07407407407407407],[1],[0],[0],[2.4056631000712514],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
103,0,103,0,183.22407160000876,,183.15989989996888,5,183.22407160000876,183.22407160000876,0.05191809998359531,188.12702419993002,[0.5166666666666667],[0.08425925925925926],[1],[0],[0],[4.916376199922524],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
104,0,104,0,188.18064779997803,,188.13382729992736,10,188.18064779997803,188.18064779997803,0.03174220002256334,192.01360389997717,[-0.017592592592592594],[0.49907407407407406],[1],[0],[0],[3.8490083999931812],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
105,0,105,0,192.0607103999937,,192.0186044999864,5,192.0607103999937,192.0607103999937,0.031346799922175705,193.09430939995218,[-0.24166666666666667],[0.2101851851851852],[1],[0],[0],[1.044688199996017],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
106,0,106,0,193.15174559992738,,193.1021867999807,10,193.15174559992738,193.15174559992738,0.03562380000948906,195.10976010002196,[0.032407407407407406],[-0.4064814814814815],[1],[0],[0],[1.9730744999833405],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
107,0,107,0,195.13875789998565,,195.11415429995395,5,195.13875789998565,195.13875789998565,0.01510640000924468,196.97722799994517,[0.4444444444444444],[0.06574074074074074],[1],[0],[0],[1.8481039000907913],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
108,0,108,0,197.03648369992152,,196.98530759999994,5,197.03648369992152,197.03648369992152,0.035088000004179776,198.4937507000286,[-0.19722222222222222],[-0.09722222222222222],[1],[0],[0],[1.4744668001076207],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
109,0,109,0,198.5382395000197,,198.5015385999577,5,198.5382395000197,198.5382395000197,0.02751949999947101,199.4097585999407,[0.1814814814814815],[0.10555555555555556],[1],[0],[0],[0.8817046999465674],[],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
110,0,110,0,199.5222845999524,,199.41758589993697,10,199.5222845999524,199.5222845999524,0.07728540000971407,202.04361649998464,[0.31574074074074077],[-0.3648148148148148],[1],[0],[0],[2.549662599922158],[],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
111,0,111,0,202.10550439998042,,202.05164059996605,5,202.10550439998042,202.10550439998042,0.03582810005173087,203.8604364999337,[0.07314814814814814],[-0.18611111111111112],[1],[0],[0],[1.7737821000628173],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
112,0,112,0,203.9579138000263,,203.86817899998277,10,203.9579138000263,203.9579138000263,0.06245840003248304,205.68430349999107,[0.08888888888888889],[0.08796296296296297],[1],[0],[0],[1.7545220999745652],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
113,0,113,0,205.74635569995735,,205.69172959995922,10,205.74635569995735,205.74635569995735,0.040050300071015954,207.89486449991819,[-0.09907407407407408],[0.47962962962962963],[1],[0],[0],[2.1642312000039965],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
114,0,114,0,207.95919570000842,,207.90169610001612,10,207.95919570000842,207.95919570000842,0.04317280009854585,210.03156699996907,[0.1814814814814815],[0.032407407407407406],[1],[0],[0],[2.0876165999798104],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
115,0,115,0,210.12436629994772,,210.03882869996596,10,210.12436629994772,210.12436629994772,0.05967720004264265,212.6309534999309,[-0.47314814814814815],[0.2462962962962963],[1],[0],[0],[2.53342310001608],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
116,0,116,0,212.67797139997128,,212.6371442999225,5,212.67797139997128,212.67797139997128,0.030152900028042495,214.59299309994094,[-0.2574074074074074],[0.36944444444444446],[1],[0],[0],[1.9263847001129761],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
117,0,117,0,214.6423401000211,,214.60094629996456,5,214.6423401000211,214.6423401000211,0.031443199957720935,216.44472919998225,[0.4601851851851852],[0.45740740740740743],[1],[0],[0],[1.8133744999067858],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
118,0,118,0,216.5076551999664,,216.4526144999545,10,216.5076551999664,216.5076551999664,0.04063279996626079,219.86358100001235,[-0.4740740740740741],[0.22592592592592592],[1],[0],[0],[3.371429100050591],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
119,0,119,0,219.89589169993997,,219.86947379994672,5,219.89589169993997,219.89589169993997,0.016495499992743134,221.89216369995847,[0.3037037037037037],[-0.4101851851851852],[1],[0],[0],[2.006748699932359],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
120,0,120,0,221.94619659997988,,221.89933909999672,10,221.94619659997988,221.94619659997988,0.03131850005593151,223.96220429998357,[-0.29814814814814816],[-0.4009259259259259],[1],[0],[0],[2.032341899932362],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
121,0,121,0,223.99242429994047,,223.96744219993707,5,223.99242429994047,223.99242429994047,0.016593700041994452,225.64197949995287,[0.20462962962962963],[0.44074074074074077],[1],[0],[0],[1.658248999970965],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
122,0,122,0,225.69726419996005,,225.64894799992908,5,225.69726419996005,225.69726419996005,0.033398799947462976,227.42669450002722,[-0.08796296296296297],[0.07314814814814814],[1],[0],[0],[1.7453322999645025],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
123,0,123,0,227.46952339995187,,227.43445069994777,5,227.46952339995187,227.46952339995187,0.02649140008725226,228.67570639995392,[-0.08425925925925926],[-0.4824074074074074],[1],[0],[0],[1.2157303999410942],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
124,0,124,0,228.71665800001938,,228.68365459993947,5,228.71665800001938,228.71665800001938,0.022931099985726178,230.12502989999484,[-0.44166666666666665],[0.35833333333333334],[1],[0],[0],[1.419683999964036],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
125,0,125,0,230.15996770001948,,230.13214050000533,5,230.15996770001948,230.15996770001948,0.01849660009611398,231.67499359999783,[-0.006481481481481481],[-0.13333333333333333],[1],[0],[0],[1.525023699970916],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
126,0,126,0,231.7108691999456,,231.68192200001795,5,231.7108691999456,231.7108691999456,0.01905180001631379,233.02589089993853,[-0.18518518518518517],[0.2175925925925926],[1],[0],[0],[1.325500400038436],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
127,0,127,0,233.0906466000015,,233.03364409995265,10,233.0906466000015,233.0906466000015,0.04291059996467084,235.47104989993386,[0.42777777777777776],[0.4685185185185185],[1],[0],[0],[2.3954391999868676],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
128,0,128,0,235.53554840001743,,235.47906119993422,10,235.53554840001743,235.53554840001743,0.041029600077308714,236.484780699946,[-0.16574074074074074],[0.4527777777777778],[1],[0],[0],[0.9657530001131818],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
129,0,129,0,236.54915809992235,,236.49181819998194,10,236.54915809992235,236.54915809992235,0.04228330007754266,240.4496771999402,[-0.4861111111111111],[-0.46111111111111114],[1],[0],[0],[3.9163594000274315],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
130,0,130,0,240.48496119992342,,240.45658529992215,5,240.48496119992342,240.48496119992342,0.019050200004130602,241.97491609991994,[-0.3527777777777778],[-0.14537037037037037],[1],[0],[0],[1.500002000015229],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
131,0,131,0,242.03626630001236,,241.98234789993148,5,242.03626630001236,242.03626630001236,0.01911400002427399,243.32501159992535,[-0.05],[0.09907407407407408],[1],[0],[0],[1.324142099940218],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
132,0,132,0,243.3616378000006,,243.33245829993393,5,243.3616378000006,243.3616378000006,0.019882100052200258,244.8910898999311,[0.13148148148148148],[0.40925925925925927],[1],[0],[0],[1.5397849000291899],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
133,0,133,0,244.93916039995383,,244.89501849992666,10,244.93916039995383,244.93916039995383,0.026149499928578734,246.4094237999525,[-0.4759259259259259],[-0.06759259259259259],[1],[0],[0],[1.488175000064075],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
134,0,134,0,246.46581899991725,,246.4168367999373,10,246.46581899991725,246.46581899991725,0.03417020000051707,248.93383350002114,[-0.14444444444444443],[-0.023148148148148147],[1],[0],[0],[2.4838829000946134],[],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
135,0,135,0,249.02498530002777,,248.94077330001164,10,249.02498530002777,249.02498530002777,0.05731619999278337,250.2339741999749,[-0.09166666666666666],[0.09351851851851851],[1],[0],[0],[1.236769099952653],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
136,0,136,0,250.316090599983,,250.24206449999474,10,250.316090599983,250.316090599983,0.04981120000593364,252.5699630000163,[-0.1361111111111111],[0.19907407407407407],[1],[0],[0],[2.279247500002384],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
137,0,137,0,252.66309739998542,,252.57780590001494,10,252.66309739998542,252.66309739998542,0.06129990005865693,254.03369509999175,[0.4],[0.4888888888888889],[1],[0],[0],[1.3957550999475643],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
138,0,138,0,254.0802528000204,,254.03710129996762,10,254.0802528000204,254.0802528000204,0.02690439997240901,255.29397100000642,[0.09444444444444444],[0.25462962962962965],[1],[0],[0],[1.2298650000011548],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
139,0,139,0,255.35559509997256,,255.30168879998382,10,255.35559509997256,255.35559509997256,0.03863610001280904,258.5068813000107,[-0.2657407407407407],[-0.44351851851851853],[1],[0],[0],[3.167377599980682],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
140,0,140,0,258.5680904999608,,258.5162670999998,10,258.5680904999608,258.5680904999608,0.03451450006105006,260.72273269994184,[0.08333333333333333],[0.1962962962962963],[1],[0],[0],[2.172679999959655],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
141,0,141,0,260.7799868999282,,260.73020029999316,10,260.7799868999282,260.7799868999282,0.03620279999449849,262.34955669997726,[-0.3675925925925926],[-0.36203703703703705],[1],[0],[0],[1.5839408999308944],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
142,0,142,0,262.3935341000324,,262.35712890001014,5,262.3935341000324,262.3935341000324,0.027130099944770336,264.02374059997965,[-0.07592592592592592],[-0.29444444444444445],[1],[0],[0],[1.6403684999095276],[],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
143,0,143,0,264.1288352999836,,264.0311239999719,10,264.1288352999836,264.1288352999836,0.07089900004211813,265.70512840000447,[0.3972222222222222],[-0.09074074074074075],[1],[0],[0],[1.6040943000698462],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
144,0,144,0,265.74342610000167,,265.7124740999425,5,265.74342610000167,265.74342610000167,0.023075200035236776,266.97354199993424,[-0.25],[-0.19722222222222222],[1],[0],[0],[1.2388574000215158],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
145,0,145,0,267.0302453999175,,266.9812968999613,5,267.0302453999175,267.0302453999175,0.03376630006823689,268.1901598999975,[0.07037037037037037],[-0.06851851851851852],[1],[0],[0],[1.1760499000083655],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
146,0,146,0,268.24492520000786,,268.1972045999719,10,268.24492520000786,268.24492520000786,0.03137740003876388,269.96592899993993,[0.05185185185185185],[0.07314814814814814],[1],[0],[0],[1.7378075000597164],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
147,0,147,0,270.0223745999392,,269.97365790000185,5,270.0223745999392,270.0223745999392,0.03227100009098649,270.8570495999884,[-0.11574074074074074],[0.2175925925925926],[1],[0],[0],[0.8519658000441268],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
148,0,148,0,270.9402789999731,,270.86480759992264,10,270.9402789999731,270.9402789999731,0.05042960005812347,272.21130500000436,[-0.43148148148148147],[0.3685185185185185],[1],[0],[0],[1.2973135999636725],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
149,0,149,0,272.2403499999782,,272.2159885999281,5,272.2403499999782,272.2403499999782,0.015444799908436835,273.25688529992476,[-0.02962962962962963],[0.23333333333333334],[1],[0],[0],[1.0257442999863997],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
150,0,150,0,273.29235360003076,,273.2642285999609,5,273.29235360003076,273.29235360003076,0.019216099986806512,274.6900555000175,[-0.002777777777777778],[-0.19444444444444445],[1],[0],[0],[1.4073501999955624],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
151,0,151,0,274.7353724000277,,274.6976932999678,5,274.7353724000277,274.7353724000277,0.029223299934528768,276.3064108999679,[0.3712962962962963],[-0.43333333333333335],[1],[0],[0],[1.580432299990207],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
152,0,152,0,276.3462316999212,,276.3144626999274,5,276.3462316999212,276.3462316999212,0.02263729996047914,277.5231930000009,[0.18425925925925926],[-0.13055555555555556],[1],[0],[0],[1.1870808000676334],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
153,0,153,0,277.6236546,,277.53100720001385,10,277.6236546,277.6236546,0.06426570005714893,279.3328041000059,[0.03796296296296296],[0.41203703703703703],[1],[0],[0],[1.7386100000003353],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
154,0,154,0,279.3821167999413,,279.3405533999903,5,279.3821167999413,279.3821167999413,0.029312800033949316,281.18989379995037,[0.053703703703703705],[-0.0787037037037037],[1],[0],[0],[1.820873000076972],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
155,0,155,0,281.2384664999554,,281.1975477000233,5,281.2384664999554,281.2384664999554,0.030035800067707896,282.63984249997884,[-0.009259259259259259],[0.4111111111111111],[1],[0],[0],[1.4131528999423608],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
156,0,156,0,282.6812772999983,,282.64773860003334,5,282.6812772999983,282.6812772999983,0.024365700082853436,283.9396460999269,[0.007407407407407408],[-0.21666666666666667],[1],[0],[0],[1.2683147999923676],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
157,0,157,0,283.9982569999993,,283.94763489998877,10,283.9982569999993,283.9982569999993,0.03548149997368455,285.61426089995075,[0.48518518518518516],[0.07407407407407407],[1],[0],[0],[1.6322487000143155],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
158,0,158,0,285.68861259997357,,285.6215674999403,10,285.68861259997357,285.68861259997357,0.04417110001668334,289.79437479993794,[-0.43333333333333335],[-0.3972222222222222],[1],[0],[0],[4.129616999998689],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
159,0,159,0,289.837207900011,,289.8021097999299,5,289.837207900011,289.837207900011,0.02637109998613596,291.5060428000288,[-0.03333333333333333],[-0.03148148148148148],[1],[0],[0],[1.6784991000313312],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
160,0,160,0,291.5753511999501,,291.513671600027,10,291.5753511999501,291.5753511999501,0.04618259996641427,293.1152426999761,[-0.5055555555555555],[0.11944444444444445],[1],[0],[0],[1.5563580999150872],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
161,0,161,0,293.1595324999653,,293.12146389996633,5,293.1595324999653,293.1595324999653,0.029034600011073053,294.7392888999311,[-0.4083333333333333],[-0.06388888888888888],[1],[0],[0],[1.589401000062935],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
162,0,162,0,294.77932049997617,,294.74720869993325,5,294.77932049997617,294.77932049997617,0.023529700003564358,296.1729571999749,[0.4305555555555556],[-0.1361111111111111],[1],[0],[0],[1.403359799995087],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
163,0,163,0,296.2246038999874,,296.18078309996054,5,296.2246038999874,296.2246038999874,0.028641700046136975,297.9219089000253,[0.13796296296296295],[-0.3851851851851852],[1],[0],[0],[1.7135016999673098],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
164,0,164,0,297.9583969999803,,297.929463999928,5,297.9583969999803,297.9583969999803,0.01978390000294894,300.9550927999662,[-0.3435185185185185],[0.3851851851851852],[1],[0],[0],[3.0065662999404594],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
165,0,165,0,301.03115179995075,,300.9625030999305,10,301.03115179995075,301.03115179995075,0.052876600064337254,302.3961575999856,[0.09351851851851851],[0.3101851851851852],[1],[0],[0],[1.3815242999698967],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
166,0,166,0,302.49125750001986,,302.40350969997235,10,302.49125750001986,302.49125750001986,0.06117969995830208,305.71296419994906,[0.2638888888888889],[0.4824074074074074],[1],[0],[0],[3.2492642999859527],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
